osm_id,category,name,name_ar,lat,lon,capacity,available,is_shelter,province,pm2_5,us_aqi,observation_time,wheelchair_accessible,ground_floor,medical_staff_onsite
471170534,school,مدرسة متوسطة,مدرسة متوسطة,36.9272444,7.757385,300,300,True,Annaba,8.3,42.0,2026-09-19T08:00,,,
561074130,place_of_worship,,,36.9006614,7.7517413,200,200,True,Annaba,8.3,42.0,2026-09-19T08:00,,,
946555145,school,Lycée,ثانوية,36.4112552,4.9004443,300,300,True,Bordj Bou Arréridj,10.6,54.0,2026-09-19T08:00,,,
946555152,school,École primaire,مدرسة إبتدائية,36.4070475,4.8930411,300,300,True,Bordj Bou Arréridj,11.1,54.0,2026-09-19T08:00,,,
946555153,school,إكمالية,إكمالية,36.4078233,4.8885122,300,300,True,Bordj Bou Arréridj,11.1,54.0,2026-09-19T08:00,,,
951244970,school,Nouveau CEM,الإكمالية الجديدة,36.4161884,4.8925213,300,300,True,Bordj Bou Arréridj,11.1,54.0,2026-09-19T08:00,,,
951467448,health_facility,,,36.4076992,4.8917133,100,100,False,Bordj Bou Arréridj,11.1,54.0,2026-09-19T08:00,,,
961282285,place_of_worship,Chouf Mosque,مسجد الشوف,36.4105916,4.8903105,200,200,True,Bordj Bou Arréridj,11.1,54.0,2026-09-19T08:00,,,
961282382,place_of_worship,,,36.4048182,4.8922167,200,200,True,Bordj Bou Arréridj,11.1,54.0,2026-09-19T08:00,,,
961285149,place_of_worship,Kouba Mosque,مسجد القبة,36.4098114,4.897368,200,200,True,Bordj Bou Arréridj,11.1,54.0,2026-09-19T08:00,,,
1108826624,health_facility,Hôpital Arassa,مستشفى عراسة,36.4249006,4.8240446,100,100,False,Bordj Bou Arréridj,11.1,54.0,2026-09-19T08:00,,,
1132337571,school,,,36.3951496,4.8370636,300,300,True,Bordj Bou Arréridj,11.1,55.0,2026-09-19T08:00,,,
1732570230,school,Lycée,الثانوية,36.5080584,5.868769,300,300,True,Jijel,10.1,51.0,2026-09-19T08:00,,,
1745778343,health_facility,Centre de santé bel air,,36.199147,5.4022544,20,20,False,Sétif,9.4,55.0,2026-09-19T08:00,,,
1785757420,school,CEM Mouloud Kacem Nait Belkacem,,36.066294,4.7431724,300,300,True,Bordj Bou Arréridj,10.4,56.0,2026-09-19T08:00,,,
1815123447,place_of_worship,Kobbat Si Zebbouchi,,36.410201,6.152137,200,200,True,Mila,10.9,53.0,2026-09-19T08:00,,,
1829971772,school,CEM El Khaouarizmi,,36.8809371,6.9081829,300,300,True,Skikda,12.4,51.0,2026-09-19T08:00,,,
1829971840,school,Lycée Larbi Tebessi,ثانوية العربي التبسي,36.88054,6.910838,300,300,True,Skikda,12.4,51.0,2026-09-19T08:00,,,
1829971855,school,Lycée Ennahda,,36.8796224,6.9057192,300,300,True,Skikda,12.4,51.0,2026-09-19T08:00,,,
1829971887,school,Ecole Primaire Baabouch Rachid,,36.8812328,6.9083072,300,300,True,Skikda,12.4,51.0,2026-09-19T08:00,,,
1829971903,school,CEM Ibn Khaldoun,,36.8805514,6.8965631,300,300,True,Skikda,11.4,48.0,2026-09-19T08:00,,,
1836769769,place_of_worship,Mosquée Abou Obeida ibn al-Djarrâh,مسجد عبيدة عامر بن الجراح,36.195525,5.4365157,200,200,True,Sétif,9.4,55.0,2026-09-19T08:00,,,
1867468944,fire_station,Protection civile,الحماية المدنية,36.8074499,7.7385258,30,30,False,Annaba,9.9,48.0,2026-09-19T08:00,,,
1880889603,school,CEM Sidi Ahmed (Base 5),متوسطة الأخوة صيامي,36.764641,5.0593097,300,300,True,Béjaïa,10.8,48.0,2026-09-19T08:00,,,
1880893375,school,Lycée Ibn Sina,ثانوية ابن سينا,36.7532434,5.0830492,300,300,True,Béjaïa,10.8,48.0,2026-09-19T08:00,,,
1885260772,place_of_worship,Masdjid Sidi El Mouhoub,مسجد سيدي الموهوب,36.7532266,5.0849987,200,200,True,Béjaïa,10.8,48.0,2026-09-19T08:00,,,
1895919908,fire_station,الحماية المدنية,الحماية المدنية,36.8189578,5.7695743,30,30,False,Jijel,11.9,50.0,2026-09-19T08:00,,,
1917634581,fire_station,Protection Civile,الحماية المدنية,36.1455848,5.6922684,30,30,False,Sétif,8.6,55.0,2026-09-19T08:00,,,
1935728974,school,مدرسة ابتدائية,مدرسة ابتدائية,36.4504841,4.5280146,300,300,True,Bordj Bou Arréridj,15.0,54.0,2026-09-19T08:00,,,
1935756897,school,,,36.4656023,4.5308792,300,300,True,Bordj Bou Arréridj,15.0,54.0,2026-09-19T08:00,,,
1935756903,school,,,36.4725816,4.5244742,300,300,True,Bordj Bou Arréridj,15.0,54.0,2026-09-19T08:00,,,
1935756928,school,,,36.4678672,4.5237284,300,300,True,Bordj Bou Arréridj,15.0,54.0,2026-09-19T08:00,,,
1935756931,school,,,36.4729576,4.525606,300,300,True,Bordj Bou Arréridj,15.0,54.0,2026-09-19T08:00,,,
1935756942,school,,,36.472854,4.5250213,300,300,True,Bordj Bou Arréridj,15.0,54.0,2026-09-19T08:00,,,
1936085126,school,,,36.4601598,4.5181629,300,300,True,Bordj Bou Arréridj,15.0,54.0,2026-09-19T08:00,,,
1937494825,school,,,36.4627355,4.5324134,300,300,True,Bordj Bou Arréridj,15.0,54.0,2026-09-19T08:00,,,
1937516030,place_of_worship,,,36.4575344,4.5211857,200,200,True,Bordj Bou Arréridj,15.0,54.0,2026-09-19T08:00,,,
1937516035,place_of_worship,,,36.450264,4.5395052,200,200,True,Bordj Bou Arréridj,15.0,54.0,2026-09-19T08:00,,,
1937516037,fire_station,Unité de protection civile,الحماية المدنية,36.4671769,4.5303213,30,30,False,Bordj Bou Arréridj,15.0,54.0,2026-09-19T08:00,,,
1965123591,health_facility,Clinique El Hidhab,الهضاب,36.2008055,5.4099003,20,20,False,Sétif,9.2,55.0,2026-09-19T08:00,,,
1965123595,place_of_worship,Mosquée Ali ibn abi Talib,,36.194282,5.4019698,200,200,True,Sétif,9.4,55.0,2026-09-19T08:00,,,
1965123646,health_facility,Clinique El Moncef,المنصف,36.200624,5.4135302,20,20,False,Sétif,9.2,55.0,2026-09-19T08:00,,,
1969967500,place_of_worship,,,36.1913363,5.4234199,200,200,True,Sétif,9.4,55.0,2026-09-19T08:00,,,
1969967503,place_of_worship,,,36.2021373,5.3962437,200,200,True,Sétif,9.4,55.0,2026-09-19T08:00,,,
1996374923,school,,,36.4757982,4.5603678,300,300,True,Bordj Bou Arréridj,15.0,54.0,2026-09-19T08:00,,,
2073911196,place_of_worship,Timâamart n Barquq,مقبروة برقوق,36.6026304,4.6371155,200,200,True,Béjaïa,12.8,51.0,2026-09-19T08:00,,,
2073913683,place_of_worship,Lǧameɛ n Telwaqaḍi,مسجد ثلواقاضي,36.6003788,4.6328598,200,200,True,Béjaïa,12.8,51.0,2026-09-19T08:00,,,
2111334589,place_of_worship,Mosqéue Mliha مسجد مليحة,مسجد مليحة,36.4785983,4.5115119,200,200,True,Tizi Ouzou,15.0,54.0,2026-09-19T08:00,,,
2122961989,place_of_worship,Masjid El Forkane,مسجد الفرقان,36.9045934,7.7499724,200,200,True,Annaba,8.3,42.0,2026-09-19T08:00,,,
2125010681,place_of_worship,مسجد صالح باي,مسجد صالح باي,36.8990148,7.7623041,200,200,True,Annaba,9.9,48.0,2026-09-19T08:00,,,
2239891060,health_facility,Clinique psychiatrique pour femmes,,36.6525976,6.8379517,20,20,False,Skikda,9.1,50.0,2026-09-19T08:00,,,
2239891128,school,,,36.6530498,6.8304521,300,300,True,Skikda,9.1,50.0,2026-09-19T08:00,,,
2338395286,place_of_worship,,,36.6682916,4.5199691,200,200,True,Tizi Ouzou,11.9,51.0,2026-09-19T08:00,,,
2367852285,place_of_worship,,,36.0690818,4.7764602,200,200,True,Bordj Bou Arréridj,10.4,56.0,2026-09-19T08:00,,,
2422646606,place_of_worship,Mosquée de Tasga مسجد ثاسقى,مسجد ثاسقى,36.6039831,4.637067,200,200,True,Béjaïa,12.8,51.0,2026-09-19T08:00,,,
2464435014,health_facility,Ahmed Ouroua,,36.5369503,6.7154472,100,100,False,Constantine,8.8,50.0,2026-09-19T08:00,,,
2464435032,school,C.E.M Mesbah,,36.532838,6.7083663,300,300,True,Constantine,8.8,50.0,2026-09-19T08:00,,,
2464435035,school,C.E.M,,36.5325853,6.7001409,300,300,True,Constantine,8.8,50.0,2026-09-19T08:00,,,
2464435052,school,centre de formation professionnelle,,36.52961,6.7049559,300,300,True,Constantine,8.8,50.0,2026-09-19T08:00,,,
2464435066,place_of_worship,mosqué,,36.5323846,6.710953,200,200,True,Constantine,8.8,50.0,2026-09-19T08:00,,,
2464435073,place_of_worship,mosqué,,36.5372154,6.714507,200,200,True,Constantine,8.8,50.0,2026-09-19T08:00,,,
2464435467,health_facility,polyclinique,,36.528687,6.7045303,20,20,False,Constantine,8.8,50.0,2026-09-19T08:00,,,
2464435474,school,Primaire Amir Abd El Kader,,36.5328832,6.707913,300,300,True,Constantine,8.8,50.0,2026-09-19T08:00,,,
2466300649,health_facility,Polyclinique d'Accouchement Targa Ouzemmour,عيادة الولادة,36.7525261,5.0462174,20,20,False,Béjaïa,10.8,48.0,2026-09-19T08:00,,,
2468674120,health_facility,Polyclinique Tebbal Abdelmadjid,,36.8180005,5.7566456,20,20,False,Jijel,11.9,50.0,2026-09-19T08:00,,,
2475459754,place_of_worship,,,36.2935404,6.6970399,200,200,True,Constantine,9.6,53.0,2026-09-19T08:00,,,
2509542606,health_facility,Clinique d'hémodialyse Gherzi,,36.8110085,5.7780473,20,20,False,Jijel,11.9,50.0,2026-09-19T08:00,,,
2509553542,school,مدرسة الصم و البكم,مدرسة الصم و البكم,36.8247193,5.7661264,300,300,True,Jijel,11.9,50.0,2026-09-19T08:00,,,
2514081949,school,,,36.4302785,4.8320207,300,300,True,Bordj Bou Arréridj,11.1,54.0,2026-09-19T08:00,,,
2514991321,place_of_worship,,,36.1085685,6.3855774,200,200,True,Constantine,7.8,54.0,2026-09-19T08:00,,,
2514992819,school,CEM Les freres Khebbaza,,36.1094472,6.3845903,300,300,True,Constantine,7.8,54.0,2026-09-19T08:00,,,
2514993399,place_of_worship,,,36.1072033,6.3949865,200,200,True,Constantine,7.8,54.0,2026-09-19T08:00,,,
2514994669,school,primaire smaili miloud,,36.1088672,6.3927355,300,300,True,Constantine,7.8,54.0,2026-09-19T08:00,,,
2532501103,place_of_worship,Mosquée Ouqarri,الجامع أوقري,36.3238523,4.8028015,200,200,True,Bordj Bou Arréridj,11.1,55.0,2026-09-19T08:00,,,
2532501188,place_of_worship,,,36.321365,4.8245384,200,200,True,Bordj Bou Arréridj,11.1,55.0,2026-09-19T08:00,,,
2532501299,place_of_worship,,,36.3184216,4.8258572,200,200,True,Bordj Bou Arréridj,11.1,55.0,2026-09-19T08:00,,,
2532786711,place_of_worship,,,36.3193524,4.8366477,200,200,True,Bordj Bou Arréridj,11.1,55.0,2026-09-19T08:00,,,
2557903791,health_facility,Polyclinique Alia Mohammed,,36.811484,5.7715226,20,20,False,Jijel,11.9,50.0,2026-09-19T08:00,,,
2558499107,health_facility,Clinique d'hémodialyse Maghreb,,36.8180296,5.7512267,20,20,False,Jijel,11.9,50.0,2026-09-19T08:00,,,
2558870610,health_facility,Laboratoire d'analyses médicales,,36.8169002,5.7677946,20,20,False,Jijel,11.9,50.0,2026-09-19T08:00,,,
2559131846,health_facility,المؤسسة العمومية للصحة الجوارية جيجل,المؤسسة العمومية للصحة الجوارية جيجل,36.8013048,5.7445602,20,20,False,Jijel,11.9,50.0,2026-09-19T08:00,,,
2571403298,place_of_worship,مسجد حي عبد الله رهواج,مسجد حي عبد الله رهواج,36.836743,6.6348776,200,200,True,Skikda,7.9,46.0,2026-09-19T08:00,,,
2571477458,place_of_worship,Mosquée Omar Ben Elass,مسجد عمر بن العاص,36.8328557,6.6564066,200,200,True,Skikda,7.9,46.0,2026-09-19T08:00,,,
2584985066,place_of_worship,,,36.4459072,6.6438891,200,200,True,Constantine,10.1,53.0,2026-09-19T08:00,,,
2585011709,school,,,36.4434782,6.6311303,300,300,True,Constantine,10.1,53.0,2026-09-19T08:00,,,
2585011716,place_of_worship,Abou Bakr Essidik,,36.4588774,6.632695,200,200,True,Constantine,10.1,53.0,2026-09-19T08:00,,,
2585166119,school,MOULOUD BEL ABED,,36.4534364,6.6351279,300,300,True,Constantine,10.1,53.0,2026-09-19T08:00,,,
2586502686,place_of_worship,,,36.3227198,4.8110561,200,200,True,Bordj Bou Arréridj,11.1,55.0,2026-09-19T08:00,,,
2592442111,place_of_worship,,,36.2916544,4.7849132,200,200,True,Bordj Bou Arréridj,11.1,55.0,2026-09-19T08:00,,,
2592518235,place_of_worship,,,36.358212,4.8120669,200,200,True,Bordj Bou Arréridj,11.1,55.0,2026-09-19T08:00,,,
2592739152,place_of_worship,,,36.3096333,4.8084129,200,200,True,Bordj Bou Arréridj,11.1,55.0,2026-09-19T08:00,,,
2592746719,place_of_worship,,,36.2935003,4.7902655,200,200,True,Bordj Bou Arréridj,11.1,55.0,2026-09-19T08:00,,,
2596196214,health_facility,Laboratoire de la Wilaya,,36.8633498,6.9272642,20,20,False,Skikda,12.4,51.0,2026-09-19T08:00,,,
2641349398,place_of_worship,Mosquée Omar Ben Elas,,36.3625576,6.642386,200,200,True,Constantine,8.4,54.0,2026-09-19T08:00,,,
2678873403,school,CEM Behaïri Slimane مدرسة سيدي أحمد قاعدة 7 بحايري سليمان المتوسطة,مدرسة سيدي أحمد قاعدة 7 بحايري سليمان المتوسطة,36.7597408,5.0680072,300,300,True,Béjaïa,10.8,48.0,2026-09-19T08:00,,,
2738084665,school,École primaire Cousins Bouhabila,,36.3402594,6.5917897,300,300,True,Constantine,10.5,53.0,2026-09-19T08:00,,,
2753766861,school,مدرسة آفاق المستقبل,مدرسة آفاق المستقبل,36.8163319,5.746461,300,300,True,Jijel,11.9,50.0,2026-09-19T08:00,,,
2775694442,fire_station,,,36.5314113,6.7153146,30,30,False,Constantine,8.8,50.0,2026-09-19T08:00,,,
2812968184,school,CEM Amir Khaled,,36.8255356,7.7275442,300,300,True,Annaba,9.9,48.0,2026-09-19T08:00,,,
2815988497,place_of_worship,Zaouia Tifrit N'Ait Oumalek,,36.6825568,4.5059708,200,200,True,Tizi Ouzou,11.9,51.0,2026-09-19T08:00,,,
2816973273,health_facility,,,36.1910134,5.3845752,20,20,False,Sétif,9.6,55.0,2026-09-19T08:00,,,
2816973274,health_facility,Clinique du Cœur;مصحة القلب,,36.1913467,5.3863455,100,100,False,Sétif,9.6,55.0,2026-09-19T08:00,,,
2846083307,health_facility,Maternité,,37.0070953,6.5648243,20,20,False,Skikda,7.8,39.0,2026-09-19T08:00,,,
2869482062,health_facility,Polyclinique Barkat Zahra,مجمع بركات الزهراء الطبي,36.8759676,6.9093914,20,20,False,Skikda,12.4,51.0,2026-09-19T08:00,,,
2934808735,place_of_worship,,,36.7181238,7.0599244,200,200,True,Skikda,9.8,48.0,2026-09-19T08:00,,,
2935161499,place_of_worship,,,36.5333345,6.6972085,200,200,True,Constantine,9.3,52.0,2026-09-19T08:00,,,
2935171284,place_of_worship,,,36.564715,6.7500669,200,200,True,Constantine,8.8,50.0,2026-09-19T08:00,,,
2935487329,place_of_worship,مسجد النور,,36.6816871,6.7234608,200,200,True,Skikda,8.7,51.0,2026-09-19T08:00,,,
2937160138,place_of_worship,Mosquée Hussein Ben Ali,مسجد الحسين بن علي,36.7895519,7.6235561,200,200,True,Annaba,10.1,50.0,2026-09-19T08:00,,,
2938586617,place_of_worship,Masjid Abdellah Ben Omar,مسجد عبد الله بن عمر,36.7879243,7.6305496,200,200,True,Annaba,10.1,50.0,2026-09-19T08:00,,,
2938586618,place_of_worship,Masjid Elabidine,مسجد العابدين,36.7904901,7.6183165,200,200,True,Annaba,10.1,50.0,2026-09-19T08:00,,,
2938586619,place_of_worship,مسجد الموحدين,مسجد الموحدين,36.7975651,7.6081747,200,200,True,Annaba,10.1,50.0,2026-09-19T08:00,,,
2953744991,place_of_worship,Mosquée Aouane Rabah,,36.2074646,6.8148463,200,200,True,Constantine,8.8,51.0,2026-09-19T08:00,,,
2953745875,place_of_worship,Mosquée Essalem,,36.2094643,6.8002846,200,200,True,Constantine,8.8,51.0,2026-09-19T08:00,,,
3009924282,place_of_worship,مسجد سيدي والي,مسجد سيدي والي,36.7597684,5.077486,200,200,True,Béjaïa,10.8,48.0,2026-09-19T08:00,,,
3012265845,place_of_worship,Masjid Sidi Abdelhaq,سيدي عبد الحق,36.7545414,5.0779111,200,200,True,Béjaïa,10.8,48.0,2026-09-19T08:00,,,
3023369490,place_of_worship,,,36.1032336,4.9162734,200,200,True,Bordj Bou Arréridj,11.3,56.0,2026-09-19T08:00,,,
3037766056,place_of_worship,,,36.1311645,5.5958409,200,200,True,Sétif,8.7,55.0,2026-09-19T08:00,,,
3037795814,place_of_worship,,,36.1566378,5.6346474,200,200,True,Sétif,8.6,55.0,2026-09-19T08:00,,,
3041547731,place_of_worship,,,36.3250318,6.5766699,200,200,True,Constantine,10.5,53.0,2026-09-19T08:00,,,
3052091044,health_facility,EPSP Nibouche AbdelHamid,,36.7995791,5.7488536,20,20,False,Jijel,10.4,50.0,2026-09-19T08:00,,,
3052684318,health_facility,Centre 1006,,36.1958583,5.4393333,20,20,False,Sétif,9.4,55.0,2026-09-19T08:00,,,
3066046866,school,Ecole primaire privée El Afak,,36.8138915,5.7527722,300,300,True,Jijel,11.9,50.0,2026-09-19T08:00,,,
3092377655,place_of_worship,,,36.7258914,4.656991,200,200,True,Béjaïa,11.2,48.0,2026-09-19T08:00,,,
3092377719,place_of_worship,,,36.7455738,4.6775414,200,200,True,Béjaïa,11.2,48.0,2026-09-19T08:00,,,
3092629789,place_of_worship,,,36.5440685,4.8975154,200,200,True,Béjaïa,12.8,53.0,2026-09-19T08:00,,,
3092629790,place_of_worship,,,36.5524789,4.8851145,200,200,True,Béjaïa,12.8,53.0,2026-09-19T08:00,,,
3092685805,place_of_worship,,,36.5347249,4.9226455,200,200,True,Béjaïa,11.2,53.0,2026-09-19T08:00,,,
3092685807,place_of_worship,,,36.5331922,4.9500333,200,200,True,Béjaïa,11.2,53.0,2026-09-19T08:00,,,
3092685808,place_of_worship,,,36.5338636,4.9570565,200,200,True,Béjaïa,11.2,53.0,2026-09-19T08:00,,,
3092685809,place_of_worship,,,36.5191166,4.9852139,200,200,True,Béjaïa,11.2,53.0,2026-09-19T08:00,,,
3092685810,place_of_worship,,,36.5176774,4.9683019,200,200,True,Béjaïa,11.2,53.0,2026-09-19T08:00,,,
3092686200,place_of_worship,,,36.5415848,4.97879,200,200,True,Béjaïa,11.2,53.0,2026-09-19T08:00,,,
3092686322,place_of_worship,ibezghichene,,36.6849671,4.9647312,200,200,True,Béjaïa,11.4,51.0,2026-09-19T08:00,,,
3092756554,place_of_worship,,,36.7974196,4.5258679,200,200,True,Tizi Ouzou,11.4,48.0,2026-09-19T08:00,,,
3092770613,place_of_worship,,,36.8468141,4.5159491,200,200,True,Tizi Ouzou,8.6,43.0,2026-09-19T08:00,,,
3092770614,place_of_worship,,,36.8602105,4.5175324,200,200,True,Tizi Ouzou,8.6,43.0,2026-09-19T08:00,,,
3092770615,place_of_worship,,,36.8719303,4.5213533,200,200,True,Tizi Ouzou,8.6,43.0,2026-09-19T08:00,,,
3092770616,place_of_worship,,,36.8755407,4.5229089,200,200,True,Tizi Ouzou,8.6,43.0,2026-09-19T08:00,,,
3096375124,place_of_worship,mosque souk el djemaa مسجد سوق الجمعة,مسجد سوق الجمعة,36.8330411,4.8203514,200,200,True,Béjaïa,9.2,42.0,2026-09-19T08:00,,,
3096543488,place_of_worship,,,36.7312851,4.6340604,200,200,True,Béjaïa,11.2,48.0,2026-09-19T08:00,,,
3096543607,place_of_worship,,,36.7340087,4.6283293,200,200,True,Béjaïa,11.2,48.0,2026-09-19T08:00,,,
3096543653,place_of_worship,,,36.7243355,4.5941868,200,200,True,Béjaïa,11.4,48.0,2026-09-19T08:00,,,
3096543654,place_of_worship,,,36.7219453,4.5770777,200,200,True,Béjaïa,11.4,48.0,2026-09-19T08:00,,,
3098674439,place_of_worship,,,36.5775198,4.9775681,200,200,True,Béjaïa,11.2,53.0,2026-09-19T08:00,,,
3098674495,place_of_worship,,,36.5736585,4.9670906,200,200,True,Béjaïa,11.2,53.0,2026-09-19T08:00,,,
3105407954,place_of_worship,Mosquée Takrietz,مسجد تقريتس,36.580364,4.653184,200,200,True,Béjaïa,12.0,53.0,2026-09-19T08:00,,,
3106980568,place_of_worship,مسجد إغزار أمقران,مسجد إغزار أمقران,36.5409823,4.6126118,200,200,True,Béjaïa,12.0,53.0,2026-09-19T08:00,,,
3107381952,place_of_worship,,,36.5780612,4.9473833,200,200,True,Béjaïa,11.2,53.0,2026-09-19T08:00,,,
3107434246,place_of_worship,,,36.5855325,4.9305557,200,200,True,Béjaïa,11.2,53.0,2026-09-19T08:00,,,
3107523378,place_of_worship,,,36.4794168,4.6336361,200,200,True,Bordj Bou Arréridj,14.4,54.0,2026-09-19T08:00,,,
3109150933,place_of_worship,,,36.5483143,4.8926294,200,200,True,Béjaïa,12.8,53.0,2026-09-19T08:00,,,
3109151078,place_of_worship,Lǧameɛ Annur,,36.5578498,4.8676927,200,200,True,Béjaïa,12.8,53.0,2026-09-19T08:00,,,
3109151080,place_of_worship,Lǧameɛ n Tala N Bala,,36.5538867,4.855842,200,200,True,Béjaïa,12.8,53.0,2026-09-19T08:00,,,
3113099984,place_of_worship,,,36.6679392,4.6815845,200,200,True,Béjaïa,12.8,51.0,2026-09-19T08:00,,,
3113126044,place_of_worship,,,36.7447739,4.7511838,200,200,True,Béjaïa,10.5,47.0,2026-09-19T08:00,,,
3123811827,health_facility,قاعة علاج برج القائد,قاعة علاج برج القائد,36.8218184,6.5056775,100,100,False,Skikda,7.5,45.0,2026-09-19T08:00,,,
3126140254,place_of_worship,mosque zountar مسجد زونطار,مسجد زونطار,36.5965065,4.6438891,200,200,True,Béjaïa,12.0,53.0,2026-09-19T08:00,,,
3137630219,place_of_worship,Lǧameɛ n At Ǧaɛd,,36.4983373,4.7073748,200,200,True,Béjaïa,12.2,54.0,2026-09-19T08:00,,,
3139485392,fire_station,Protection Civile,الحماية المدنية,36.4609169,7.4227099,30,30,False,Guelma,10.1,51.0,2026-09-19T08:00,,,
3151202835,school,,,36.9656381,6.3044788,300,300,True,Jijel,8.8,42.0,2026-09-19T08:00,,,
3155930180,place_of_worship,,,36.3124141,5.7329904,200,200,True,Sétif,9.2,54.0,2026-09-19T08:00,,,
3156102216,place_of_worship,,,36.1313935,5.7478166,200,200,True,Sétif,8.3,54.0,2026-09-19T08:00,,,
3156121976,place_of_worship,مسجد عقبة بن نافع,مسجد عقبة بن نافع,36.1243786,5.9025908,200,200,True,Sétif,8.1,54.0,2026-09-19T08:00,,,
3156122012,school,,,36.1187628,5.9743506,300,300,True,Mila,8.1,54.0,2026-09-19T08:00,,,
3156122066,school,,,36.115751,5.96919,300,300,True,Mila,8.1,54.0,2026-09-19T08:00,,,
3156122096,school,,,36.1317878,5.8442688,300,300,True,Sétif,8.3,54.0,2026-09-19T08:00,,,
3156122098,place_of_worship,Mosquée Bachir El Ibrahimi,مسجد البشير الإبراهيمي,36.1215621,5.9843713,200,200,True,Mila,8.1,54.0,2026-09-19T08:00,,,
3156122100,place_of_worship,مسجد التقوى تاجنانت,مسجد التقوى تاجنانت,36.1161324,5.9746617,200,200,True,Mila,8.1,54.0,2026-09-19T08:00,,,
3165400707,place_of_worship,Sidi Moussa Sidi Musa,سيدي موسى,36.6271732,4.6831427,200,200,True,Béjaïa,12.8,51.0,2026-09-19T08:00,,,
3166416648,place_of_worship,Ljamaɛ n tzalith,مسجد جامع,36.5999418,4.9812887,200,200,True,Béjaïa,11.2,53.0,2026-09-19T08:00,,,
3166444740,place_of_worship,Mosquée Khalid ibn al Walid,مسجد خالد بن الوليد,36.640921,4.9033297,200,200,True,Béjaïa,11.4,51.0,2026-09-19T08:00,,,
3176772965,health_facility,Polyclinique Tamalous,,36.8380539,6.6357008,20,20,False,Skikda,7.9,46.0,2026-09-19T08:00,,,
3176844040,health_facility,polclinique bouyaghile,مصحة بوياغيل,36.8487446,6.5835919,20,20,False,Skikda,7.5,45.0,2026-09-19T08:00,,,
3188696064,place_of_worship,,,36.8306725,7.4619947,200,200,True,Annaba,9.2,43.0,2026-09-19T08:00,,,
3188701096,place_of_worship,Mosquée El Boukhari,مسجد البخاري,36.8311105,7.4852227,200,200,True,Annaba,9.2,43.0,2026-09-19T08:00,,,
3190690193,school,École primaire,,36.797264,6.627237,300,300,True,Skikda,8.8,50.0,2026-09-19T08:00,,,
3190690194,place_of_worship,Mosquée d'Aïn Tabia,,36.7967055,6.625043,200,200,True,Skikda,8.8,50.0,2026-09-19T08:00,,,
3190691281,school,École moyen boublouta omar,,36.8089364,6.6138072,300,300,True,Skikda,7.9,46.0,2026-09-19T08:00,,,
3190694844,place_of_worship,,,36.8026075,6.617337,200,200,True,Skikda,7.9,46.0,2026-09-19T08:00,,,
3197217173,place_of_worship,El Amir Abd Elkader,,36.4173338,6.597358,200,200,True,Constantine,9.1,53.0,2026-09-19T08:00,,,
3197219102,school,Boukhech Ammar,,36.4183781,6.5976824,300,300,True,Constantine,9.1,53.0,2026-09-19T08:00,,,
3216661000,fire_station,Protection civile,الوحدة الرئيسية للحماية المدنية,36.2719767,7.9391611,30,30,False,Souk Ahras,8.5,51.0,2026-09-19T08:00,,,
3216661524,place_of_worship,,,36.2750926,7.9364964,200,200,True,Souk Ahras,8.5,51.0,2026-09-19T08:00,,,
3218274233,place_of_worship,,,36.0740199,7.8188779,200,200,True,Souk Ahras,8.7,51.0,2026-09-19T08:00,,,
3218310461,fire_station,Unité de protection civile,الحماية المدنية,36.073023,7.8145419,30,30,False,Souk Ahras,8.7,51.0,2026-09-19T08:00,,,
3219506624,place_of_worship,,,36.1469192,5.4437947,200,200,True,Sétif,9.4,55.0,2026-09-19T08:00,,,
3219506625,place_of_worship,,,36.1437253,5.4368503,200,200,True,Sétif,9.4,55.0,2026-09-19T08:00,,,
3219506650,place_of_worship,,,36.1399013,5.4465289,200,200,True,Sétif,9.4,55.0,2026-09-19T08:00,,,
3220934758,place_of_worship,Abou Moussa el Achaari,,36.1480048,5.0259114,200,200,True,Bordj Bou Arréridj,11.0,55.0,2026-09-19T08:00,,,
3220944714,place_of_worship,Mosquée Jamal Eddine Al afghani,,36.4717051,7.7304191,200,200,True,Guelma,9.6,51.0,2026-09-19T08:00,,,
3220987782,place_of_worship,,,36.2083168,5.0901494,200,200,True,Sétif,10.5,55.0,2026-09-19T08:00,,,
3221052563,place_of_worship,مسجد عمر بن الخطاب تيملوكة,مسجد عمر بن الخطاب تيملوكة,36.1687258,5.3234339,200,200,True,Sétif,9.6,55.0,2026-09-19T08:00,,,
3221052564,place_of_worship,,,36.1762727,5.3378106,200,200,True,Sétif,9.6,55.0,2026-09-19T08:00,,,
3221052566,place_of_worship,Mosquée Cheikh Abdelhamid Ben Badis,الشيخ عبد الحميد بن باديس,36.1921377,5.3145963,200,200,True,Sétif,9.6,55.0,2026-09-19T08:00,,,
3221052567,place_of_worship,Mosquée Ennour,مسجد النور,36.1884455,5.3144507,200,200,True,Sétif,9.6,55.0,2026-09-19T08:00,,,
3221590830,place_of_worship,مسجد النصر,مسجد النصر,36.6848693,7.751376,200,200,True,Annaba,8.9,50.0,2026-09-19T08:00,,,
3221627291,place_of_worship,مسجد عبد الله بن الزبير,مسجد عبد الله بن الزبير,36.092163,5.4863359,200,200,True,Sétif,9.1,55.0,2026-09-19T08:00,,,
3229005178,place_of_worship,,,36.2247116,7.9583673,200,200,True,Souk Ahras,8.5,51.0,2026-09-19T08:00,,,
