LAT,LON,YEAR,DOY,PRECTOTCORR,RH2M,T2M_MAX,T2M_MIN,WS2M,fire_occurred,fire_count,frp_sum,frp_mean,frp_max,brightness_mean,bright_t31_mean,any_high_confidence,WD2M
37.0,6.875,2020,144,0.0,62.05,25.97,17.27,2.68,1.0,22.0,247.78,11.262727272727274,25.43,336.7859090909091,297.9190909090909,1.0,
37.0,7.5,2020,144,0.0,62.51,26.06,17.47,2.46,1.0,3.0,3.3400000000000003,1.1133333333333335,1.36,302.6666666666667,288.0433333333333,0.0,
37.0,8.125,2020,144,0.0,59.22,26.61,17.06,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.0,2020,145,0.02,51.21,29.51,11.23,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.625,2020,145,0.01,49.95,29.14,11.86,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.25,2020,145,0.0,48.35,29.92,12.67,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.875,2020,145,0.0,49.02,29.93,12.57,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,7.5,2020,145,0.0,54.52,28.62,11.29,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,8.125,2020,145,0.0,52.24,30.2,11.92,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.0,2020,145,0.0,58.83,28.7,12.83,0.61,1.0,1.0,3.27,3.27,3.27,342.25,310.83,0.0,
36.5,5.625,2020,145,0.0,55.91,27.46,13.92,1.79,1.0,5.0,4.470000000000001,0.8940000000000001,1.86,303.338,286.17,0.0,
36.5,6.25,2020,145,0.0,51.08,29.99,14.6,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,6.875,2020,145,0.0,50.99,30.61,14.17,1.99,1.0,6.0,16.39,2.731666666666667,5.58,318.405,294.2366666666667,0.0,
36.5,7.5,2020,145,0.0,56.38,29.97,13.68,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,8.125,2020,145,0.0,57.93,29.18,12.44,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.0,2020,145,0.0,78.02,22.37,19.61,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.625,2020,145,0.0,73.47,23.36,19.34,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.25,2020,145,0.0,70.61,24.84,17.84,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.875,2020,145,0.01,75.23,24.46,17.77,2.07,1.0,16.0,180.33,11.270625,28.07,325.188125,294.869375,0.0,
37.0,7.5,2020,145,0.01,80.07,24.14,17.59,1.82,1.0,3.0,3.99,1.3299999999999998,1.88,303.9166666666667,288.21666666666664,0.0,
37.0,8.125,2020,145,0.01,72.18,24.98,17.51,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.0,2020,146,0.0,53.29,29.26,12.57,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.625,2020,146,0.0,54.26,28.23,13.14,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.25,2020,146,0.0,55.99,27.46,13.99,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.875,2020,146,0.0,55.91,27.3,13.79,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,7.5,2020,146,0.0,56.88,27.33,13.23,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,8.125,2020,146,0.0,55.97,28.85,13.46,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.0,2020,146,0.02,64.79,26.99,12.55,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.625,2020,146,0.02,65.22,24.06,13.88,1.39,1.0,3.0,5.279999999999999,1.7599999999999998,2.13,310.5333333333333,286.71,0.0,
36.5,6.25,2020,146,0.0,63.01,26.86,14.18,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,6.875,2020,146,0.0,60.11,29.01,13.54,1.69,1.0,2.0,2.56,1.2799999999999998,1.4,308.36,286.195,0.0,
36.5,7.5,2020,146,0.01,61.56,29.08,14.02,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,8.125,2020,146,0.02,64.43,28.24,13.28,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.0,2020,146,0.01,80.9,21.36,19.29,3.53,1.0,1.0,0.5,0.5,0.5,296.92,286.77,0.0,
37.0,5.625,2020,146,0.0,77.13,22.01,19.01,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.25,2020,146,0.0,74.98,23.62,17.32,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.875,2020,146,0.0,74.68,24.08,17.54,1.96,1.0,31.0,275.93,8.900967741935483,55.02,326.8858064516129,289.7354838709677,1.0,
37.0,7.5,2020,146,0.0,75.89,24.26,17.99,1.72,1.0,6.0,6.3100000000000005,1.0516666666666667,1.55,304.21,286.28833333333336,0.0,
37.0,8.125,2020,146,0.02,75.39,24.37,17.62,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.0,2020,147,0.01,53.15,29.57,12.52,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.625,2020,147,0.01,53.27,29.15,12.65,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.25,2020,147,0.0,54.24,29.34,13.45,1.96,1.0,2.0,23.01,11.505,18.46,349.205,309.225,0.0,
36.0,6.875,2020,147,0.01,56.43,29.23,12.8,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,7.5,2020,147,0.01,60.66,27.9,11.85,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,8.125,2020,147,0.0,58.7,28.65,13.35,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.0,2020,147,0.0,61.42,28.7,12.42,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.625,2020,147,0.0,59.95,26.99,13.57,1.52,1.0,4.0,7.899999999999999,1.975,2.35,305.5725,283.0025,0.0,
36.5,6.25,2020,147,0.0,58.89,28.24,13.74,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,6.875,2020,147,0.0,59.52,28.74,12.66,1.79,1.0,2.0,2.05,1.025,1.39,303.995,286.645,0.0,
36.5,7.5,2020,147,0.0,63.66,27.81,12.57,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,8.125,2020,147,0.02,67.23,26.38,11.65,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.0,2020,147,0.0,79.61,21.38,19.24,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.625,2020,147,0.0,74.06,22.27,18.99,3.2,1.0,1.0,1.07,1.07,1.07,311.6,285.92,0.0,
37.0,6.25,2020,147,0.0,71.67,23.52,17.13,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.875,2020,147,0.02,73.41,23.31,17.13,2.38,1.0,27.0,247.55,9.16851851851852,34.6,328.2518518518518,290.7077777777778,1.0,
37.0,7.5,2020,147,0.02,75.01,23.63,17.63,2.11,1.0,2.0,2.19,1.095,1.24,310.995,288.46500000000003,0.0,
37.0,8.125,2020,147,0.03,75.0,23.6,16.8,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.0,2020,148,0.55,57.1,27.27,13.84,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.625,2020,148,0.53,56.84,27.32,14.63,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.25,2020,148,0.96,57.06,27.95,14.63,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.875,2020,148,1.21,57.94,26.74,13.35,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,7.5,2020,148,0.85,60.99,25.4,11.46,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,8.125,2020,148,0.11,57.16,26.65,12.48,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.0,2020,148,0.29,59.71,29.28,14.12,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.625,2020,148,0.27,57.87,27.83,15.1,1.86,1.0,2.0,1.58,0.79,1.27,304.15,286.14,0.0,
36.5,6.25,2020,148,0.35,56.23,29.21,14.31,2.69,1.0,1.0,3.98,3.98,3.98,335.57,300.57,0.0,
36.5,6.875,2020,148,0.24,55.25,29.1,13.44,3.04,1.0,6.0,5.88,0.98,1.21,302.57166666666666,285.425,0.0,
36.5,7.5,2020,148,0.07,56.02,28.27,13.35,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,8.125,2020,148,0.0,57.76,26.66,12.67,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.0,2020,148,0.03,78.06,23.23,19.09,5.47,1.0,1.0,0.65,0.65,0.65,304.4,285.19,0.0,
37.0,5.625,2020,148,0.07,70.31,24.91,18.69,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.25,2020,148,0.05,67.54,25.99,17.26,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.875,2020,148,0.04,68.57,25.58,17.31,4.97,1.0,34.0,309.43,9.100882352941175,80.2,318.80411764705883,287.8976470588236,1.0,
37.0,7.5,2020,148,0.02,67.83,25.32,17.42,4.55,1.0,3.0,3.59,1.1966666666666663,1.54,303.8566666666666,286.39000000000004,0.0,
37.0,8.125,2020,148,0.0,66.13,25.05,17.25,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.0,2020,149,0.7,58.72,25.2,13.92,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.625,2020,149,0.69,61.36,25.45,14.79,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.25,2020,149,1.18,62.53,26.34,14.24,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.875,2020,149,0.69,57.66,25.98,12.27,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,7.5,2020,149,0.21,56.74,25.93,9.36,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,8.125,2020,149,0.01,55.92,26.67,9.71,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.0,2020,149,0.54,60.4,28.54,14.64,0.66,1.0,1.0,2.45,2.45,2.45,332.61,301.77,0.0,
36.5,5.625,2020,149,0.46,61.79,26.14,14.48,1.44,1.0,1.0,0.85,0.85,0.85,297.68,285.9,0.0,
36.5,6.25,2020,149,0.41,56.36,27.91,13.18,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,6.875,2020,149,0.11,51.18,28.09,11.69,2.03,1.0,8.0,6.92,0.865,1.22,299.9875,283.46625,0.0,
36.5,7.5,2020,149,0.01,53.8,27.25,10.97,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,8.125,2020,149,0.0,57.48,26.22,10.47,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.0,2020,149,0.06,72.26,23.58,19.43,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.625,2020,149,0.13,66.9,23.77,18.88,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.25,2020,149,0.03,62.88,24.31,16.54,4.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.875,2020,149,0.0,64.36,23.73,16.36,4.32,1.0,25.0,253.97,10.1588,28.81,331.3972,293.9516,1.0,
37.0,7.5,2020,149,0.0,66.63,23.69,16.54,3.79,1.0,3.0,4.14,1.38,1.51,307.0733333333333,287.18666666666667,0.0,
37.0,8.125,2020,149,0.0,63.95,23.95,16.0,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.0,2020,150,0.77,72.05,25.93,13.69,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.625,2020,150,0.97,71.75,24.69,13.73,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.25,2020,150,1.64,67.08,25.1,14.56,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.875,2020,150,2.72,65.99,24.19,15.32,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,7.5,2020,150,3.93,69.95,22.77,14.83,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,8.125,2020,150,1.97,66.47,24.77,14.36,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.0,2020,150,0.58,65.86,27.01,14.94,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.625,2020,150,0.36,66.21,25.04,16.09,1.62,1.0,3.0,4.19,1.3966666666666665,1.79,305.25333333333333,285.47333333333336,0.0,
36.5,6.25,2020,150,0.82,62.43,26.79,16.25,1.98,1.0,1.0,0.4,0.4,0.4,297.73,287.58,0.0,
36.5,6.875,2020,150,0.9,61.22,27.16,15.45,1.99,1.0,2.0,2.01,1.005,1.14,303.035,285.01,0.0,
36.5,7.5,2020,150,0.51,62.39,27.6,15.24,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,8.125,2020,150,0.16,64.46,26.79,13.18,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.0,2020,150,0.02,81.02,20.79,19.21,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.625,2020,150,0.16,76.06,21.44,18.89,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.25,2020,150,0.14,72.1,23.21,17.47,3.27,1.0,1.0,3.66,3.66,3.66,331.01,295.7,0.0,
37.0,6.875,2020,150,0.07,74.59,23.48,17.5,2.96,1.0,16.0,161.64,10.1025,42.77,326.78125,290.411875,1.0,
37.0,7.5,2020,150,0.02,75.69,23.81,17.27,2.47,1.0,3.0,4.98,1.66,2.62,305.20666666666665,287.52,0.0,
37.0,8.125,2020,150,0.0,70.17,24.59,16.34,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.0,2020,151,0.05,62.35,26.17,11.25,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.625,2020,151,0.07,64.23,24.72,10.91,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.25,2020,151,0.17,63.37,25.43,11.68,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.875,2020,151,0.27,62.79,25.66,11.5,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,7.5,2020,151,0.4,66.77,24.68,11.09,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,8.125,2020,151,0.37,63.65,26.52,12.81,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.0,2020,151,0.06,71.72,23.64,10.89,0.64,1.0,4.0,42.23,10.5575,21.75,344.9825,305.325,0.0,
36.5,5.625,2020,151,0.02,68.51,23.45,12.41,1.78,1.0,5.0,7.15,1.4300000000000002,2.14,305.084,285.892,0.0,
36.5,6.25,2020,151,0.07,63.95,26.08,13.15,2.1,1.0,2.0,7.32,3.66,4.46,338.705,304.52,0.0,
36.5,6.875,2020,151,0.13,63.72,26.56,13.25,2.08,1.0,3.0,3.58,1.1933333333333334,1.33,304.26,285.7733333333333,0.0,
36.5,7.5,2020,151,0.15,65.89,26.55,13.8,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,8.125,2020,151,0.11,69.46,25.58,12.71,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.0,2020,151,0.07,81.76,21.28,18.68,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.625,2020,151,0.06,78.21,21.89,18.24,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.25,2020,151,0.2,76.12,22.89,17.03,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.875,2020,151,0.29,77.39,23.24,17.45,2.61,1.0,40.0,241.22,6.0305,35.87,319.8045,289.0095,1.0,
37.0,7.5,2020,151,0.17,79.08,23.52,18.04,2.25,1.0,3.0,3.87,1.29,1.45,311.3433333333333,288.0466666666667,0.0,
37.0,8.125,2020,151,0.11,77.62,23.64,18.05,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.0,2020,152,9.09,63.12,25.18,8.9,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.625,2020,152,8.92,60.47,26.13,9.5,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.25,2020,152,8.94,55.95,27.67,10.5,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.875,2020,152,8.15,54.68,27.84,10.29,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,7.5,2020,152,6.64,57.9,26.59,9.79,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,8.125,2020,152,0.84,58.01,27.37,10.87,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.0,2020,152,1.25,58.71,28.77,9.92,0.64,1.0,1.0,1.46,1.46,1.46,333.23,300.55,0.0,
36.5,5.625,2020,152,2.13,57.26,27.01,11.07,1.49,1.0,2.0,2.13,1.065,1.42,304.92,284.95,0.0,
36.5,6.25,2020,152,2.29,54.65,28.86,11.34,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,6.875,2020,152,1.55,54.55,28.98,10.91,1.94,1.0,6.0,10.41,1.735,5.48,308.675,287.9183333333333,0.0,
36.5,7.5,2020,152,0.56,58.4,28.05,11.23,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,8.125,2020,152,0.14,62.47,26.48,12.16,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.0,2020,152,0.1,72.08,22.44,18.62,4.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.625,2020,152,0.1,68.32,23.18,17.9,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.25,2020,152,0.1,66.26,24.48,15.79,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.875,2020,152,0.05,68.57,24.1,16.3,2.99,1.0,13.0,128.22,9.863076923076925,31.33,332.08769230769235,293.34230769230766,0.0,
37.0,7.5,2020,152,0.01,69.94,23.82,17.37,2.57,1.0,2.0,2.6100000000000003,1.3050000000000002,1.57,303.855,287.62,0.0,
37.0,8.125,2020,152,0.04,69.73,23.63,17.03,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.0,2020,153,0.57,65.17,29.24,14.39,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.625,2020,153,0.55,63.32,28.76,15.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.25,2020,153,0.6,62.84,29.85,15.49,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.875,2020,153,0.96,64.52,28.6,14.99,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,7.5,2020,153,2.28,68.86,26.45,14.09,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,8.125,2020,153,4.67,69.89,26.47,14.47,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.0,2020,153,0.63,67.68,28.61,15.3,0.44,1.0,1.0,0.47,0.47,0.47,299.77,288.14,0.0,
36.5,5.625,2020,153,0.6,65.17,27.36,16.72,1.33,1.0,2.0,1.12,0.56,0.66,298.58500000000004,285.43,0.0,
36.5,6.25,2020,153,0.56,62.53,29.47,16.46,1.71,1.0,2.0,2.78,1.39,1.53,311.99,282.885,0.0,
36.5,6.875,2020,153,0.96,60.65,29.54,15.99,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,7.5,2020,153,4.05,62.55,28.27,15.8,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,8.125,2020,153,10.88,67.33,26.02,14.58,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.0,2020,153,0.28,81.02,22.96,19.25,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.625,2020,153,0.36,74.42,24.26,19.43,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.25,2020,153,0.27,71.16,25.41,18.28,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.875,2020,153,0.85,72.02,25.16,18.06,3.63,1.0,10.0,107.48,10.748,26.36,322.759,287.643,1.0,
37.0,7.5,2020,153,4.24,72.55,25.45,17.69,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,8.125,2020,153,5.92,70.36,25.83,17.39,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.0,2020,154,0.07,61.17,28.58,12.08,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.625,2020,154,0.06,59.5,28.79,12.87,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.25,2020,154,0.01,56.76,29.5,13.77,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.875,2020,154,0.01,56.34,29.31,13.76,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,7.5,2020,154,0.01,60.05,27.93,13.75,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,8.125,2020,154,0.0,59.46,28.92,14.33,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.0,2020,154,0.01,57.39,29.63,13.33,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.625,2020,154,0.0,57.36,27.58,14.34,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,6.25,2020,154,0.0,54.81,29.76,14.4,1.9,1.0,1.0,0.47,0.47,0.47,299.3,289.1,0.0,
36.5,6.875,2020,154,0.0,54.66,30.38,13.98,1.89,1.0,4.0,8.29,2.0725,4.45,317.555,289.045,0.0,
36.5,7.5,2020,154,0.0,58.62,29.43,14.15,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,8.125,2020,154,0.0,61.71,27.63,13.92,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.0,2020,154,0.0,77.18,22.61,19.15,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.625,2020,154,0.0,70.85,23.65,19.09,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.25,2020,154,0.0,67.48,24.93,17.26,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.875,2020,154,0.0,70.07,24.79,17.22,2.63,1.0,40.0,432.7,10.8175,29.1,329.28525,291.01325,1.0,
37.0,7.5,2020,154,0.0,70.97,24.91,17.44,2.18,1.0,3.0,2.69,0.8966666666666666,1.0,300.53333333333336,284.93666666666667,0.0,
37.0,8.125,2020,154,0.0,65.82,25.41,17.38,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.0,2020,155,0.03,51.85,29.32,13.88,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.625,2020,155,0.03,51.97,29.31,13.99,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.25,2020,155,0.02,50.32,30.81,14.29,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.875,2020,155,0.06,50.98,31.09,13.95,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,7.5,2020,155,0.1,54.76,29.51,13.05,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,8.125,2020,155,0.05,52.75,30.09,13.36,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.0,2020,155,0.02,49.02,31.28,13.99,0.43,1.0,3.0,11.7,3.9,4.72,334.06,301.4833333333333,0.0,
36.5,5.625,2020,155,0.01,51.39,29.47,15.34,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,6.25,2020,155,0.02,47.47,31.75,15.8,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,6.875,2020,155,0.02,46.7,32.16,15.61,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,7.5,2020,155,0.02,50.46,31.0,16.05,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,8.125,2020,155,0.01,56.32,28.63,15.49,1.47,1.0,1.0,2.25,2.25,2.25,334.33,302.98,0.0,
37.0,5.0,2020,155,0.0,70.24,23.5,20.56,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.625,2020,155,0.01,64.41,24.75,20.43,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.25,2020,155,0.01,59.72,26.04,18.81,2.81,1.0,1.0,4.7,4.7,4.7,340.14,298.97,0.0,
37.0,6.875,2020,155,0.0,61.81,25.5,18.78,2.63,1.0,31.0,261.12,8.423225806451613,39.4,323.28225806451616,283.21903225806454,1.0,
37.0,7.5,2020,155,0.0,63.29,25.34,19.31,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,8.125,2020,155,0.0,61.81,25.47,19.32,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.0,2020,156,0.01,47.7,29.46,12.89,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.625,2020,156,0.09,48.13,29.81,14.57,3.65,1.0,1.0,0.27,0.27,0.27,299.95,287.77,0.0,
36.0,6.25,2020,156,0.45,47.05,31.48,16.11,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.875,2020,156,1.29,47.37,32.34,15.67,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,7.5,2020,156,2.51,52.33,31.84,14.99,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
